"end_date","form","form.category","indicator.category","indicator.description","indicator.id","indicator.listHeader","indicator.name","indicator.units","indicator.value","location.adminlevel.cadastral_area","location.adminlevel.cadastral_area.code","location.adminlevel.caza","location.adminlevel.caza.code","location.adminlevel.governorate","location.adminlevel.governorate.code","location.alternate_name","location.latitude","location.longitude","location.name","partner.description","partner.id","partner.label","project.description","project.label","Funded_by","report.id","site.id","start_date","database.id","database"
"2019-03-31","OUTPUT 4.2: Increased access of Lebanese and Non-Lebanese youth (15-24 years) to technical and vocational training and innovative skills building programmes for improved professional readiness and employability",NA,"YBLN","# of male and female adolescents and youth (14+) who are supported for regulated NFE under the Youth BLN programme","i0574389741","Regular BLN Registration Fees","4.2.d_Regular BLN registration fee_LEB_Male_6-14: # of male and female adolescents and youth (14+) who are supported for regulated NFE under the Youth BLN programme","Adol/Youth","0","tarane","37042","Miniyeh-Danniyeh","LBN55","Nord","4","LBN55086",34.40654,36.02962,"LOC: Tarane","SAFADI","p0000014516","SAFADI",NA,NA,"UNICEF","m1291997088","s0269166877","2019-03-01",10284,"LCRP-2019-R-Youth & Adolescents"
"2019-03-31","OUTPUT 4.2: Increased access of Lebanese and Non-Lebanese youth (15-24 years) to technical and vocational training and innovative skills building programmes for improved professional readiness and employability",NA,"YBLN","# of male and female adolescents and youth (14+) who are supported for regulated NFE under the Youth BLN programme","i0701415905","Regulated BLN Trans & Equip","4.2.d_Regular BLN transportation & equipment_PRL_Male_15-18: # of male and female adolescents and youth (14+) who are supported for regulated NFE under the Youth BLN programme","Adol/Youth","0","tarane","37042","Miniyeh-Danniyeh","LBN55","Nord","4","LBN55086",34.40654,36.02962,"LOC: Tarane","SAFADI","p0000014516","SAFADI",NA,NA,"UNICEF","m1291997088","s0269166877","2019-03-01",10284,"LCRP-2019-R-Youth & Adolescents"
"2019-03-31","OUTPUT 4.2: Increased access of Lebanese and Non-Lebanese youth (15-24 years) to technical and vocational training and innovative skills building programmes for improved professional readiness and employability",NA,"YBLN","# of male and female adolescents and youth (14+) who are supported for regulated NFE under the Youth BLN programme","i1102448465","Regular BLN Registration Fees","4.2.d_Regular BLN registration fee_PRL_Female_6-14: # of male and female adolescents and youth (14+) who are supported for regulated NFE under the Youth BLN programme","Adol/Youth","0","tarane","37042","Miniyeh-Danniyeh","LBN55","Nord","4","LBN55086",34.40654,36.02962,"LOC: Tarane","SAFADI","p0000014516","SAFADI",NA,NA,"UNICEF","m1291997088","s0269166877","2019-03-01",10284,"LCRP-2019-R-Youth & Adolescents"
"2019-03-31","OUTPUT 4.2: Increased access of Lebanese and Non-Lebanese youth (15-24 years) to technical and vocational training and innovative skills building programmes for improved professional readiness and employability",NA,"YBLN","# of male and female adolescents and youth (14+) who are supported for regulated NFE under the Youth BLN programme","i1797059274","Regular BLN Registration Fees","4.2.d_Regular BLN registration fee_PRL_Male_6-14: # of male and female adolescents and youth (14+) who are supported for regulated NFE under the Youth BLN programme","Adol/Youth","0","tarane","37042","Miniyeh-Danniyeh","LBN55","Nord","4","LBN55086",34.40654,36.02962,"LOC: Tarane","SAFADI","p0000014516","SAFADI",NA,NA,"UNICEF","m1291997088","s0269166877","2019-03-01",10284,"LCRP-2019-R-Youth & Adolescents"
"2019-03-31","OUTPUT 4.2: Increased access of Lebanese and Non-Lebanese youth (15-24 years) to technical and vocational training and innovative skills building programmes for improved professional readiness and employability",NA,"YBLN","# of male and female adolescents and youth (14+) who are supported for regulated NFE under the Youth BLN programme","i0596397205","Regulated BLN Trans & Equip","4.2.d_Regular BLN transportation & equipment_LEB_Female_6-14: # of male and female adolescents and youth (14+) who are supported for regulated NFE under the Youth BLN programme","Adol/Youth","0","tarane","37042","Miniyeh-Danniyeh","LBN55","Nord","4","LBN55086",34.40654,36.02962,"LOC: Tarane","SAFADI","p0000014516","SAFADI",NA,NA,"UNICEF","m1291997088","s0269166877","2019-03-01",10284,"LCRP-2019-R-Youth & Adolescents"
"2019-03-31","OUTPUT 4.2: Increased access of Lebanese and Non-Lebanese youth (15-24 years) to technical and vocational training and innovative skills building programmes for improved professional readiness and employability",NA,"YBLN","# of male and female adolescents and youth (14+) who are supported for regulated NFE under the Youth BLN programme","i0470699895","Regular BLN Registration Fees","4.2.d_Regular BLN registration fee_OTH_Female_6-14: # of male and female adolescents and youth (14+) who are supported for regulated NFE under the Youth BLN programme","Adol/Youth","0","tarane","37042","Miniyeh-Danniyeh","LBN55","Nord","4","LBN55086",34.40654,36.02962,"LOC: Tarane","SAFADI","p0000014516","SAFADI",NA,NA,"UNICEF","m1291997088","s0269166877","2019-03-01",10284,"LCRP-2019-R-Youth & Adolescents"
"2019-02-28","OUTPUT 4.2: Increased access of Lebanese and Non-Lebanese youth (15-24 years) to technical and vocational training and innovative skills building programmes for improved professional readiness and employability",NA,"Skills training enrollement","# of adolescents and youth (14+) supported by competency and market based skills training programme","i0282012159","Three Months Certified","4.2.e_Three Months Ceritified_SYR_Female: # of adolescents and youth (14+) supported by competency and market based skills training programme","Adol/Youth","37","tarane","37042","Miniyeh-Danniyeh","LBN55","Nord","4","LBN55086",34.40654,36.02962,"LOC: Tarane","SAFADI","p0000014516","SAFADI",NA,NA,"UNICEF","m0308514364","s0269166877","2019-02-01",10284,"LCRP-2019-R-Youth & Adolescents"
"2019-03-31","OUTPUT 4.2: Increased access of Lebanese and Non-Lebanese youth (15-24 years) to technical and vocational training and innovative skills building programmes for improved professional readiness and employability",NA,"YBLN","# of male and female adolescents and youth (14+) who are supported for regulated NFE under the Youth BLN programme","i1178620603","Regulated BLN Trans & Equip","4.2.d_Regular BLN transportation & equipment_SYR_Female_15-18: # of male and female adolescents and youth (14+) who are supported for regulated NFE under the Youth BLN programme","Adol/Youth","4","tarane","37042","Miniyeh-Danniyeh","LBN55","Nord","4","LBN55086",34.40654,36.02962,"LOC: Tarane","SAFADI","p0000014516","SAFADI",NA,NA,"UNICEF","m1291997088","s0269166877","2019-03-01",10284,"LCRP-2019-R-Youth & Adolescents"
"2019-03-31","OUTPUT 4.2: Increased access of Lebanese and Non-Lebanese youth (15-24 years) to technical and vocational training and innovative skills building programmes for improved professional readiness and employability",NA,"YBLN","# of male and female adolescents and youth (14+) who are supported for regulated NFE under the Youth BLN programme","i0023861894","Regulated BLN Trans & Equip","4.2.d_Regular BLN transportation & equipment_PRL_Female_15-18: # of male and female adolescents and youth (14+) who are supported for regulated NFE under the Youth BLN programme","Adol/Youth","0","tarane","37042","Miniyeh-Danniyeh","LBN55","Nord","4","LBN55086",34.40654,36.02962,"LOC: Tarane","SAFADI","p0000014516","SAFADI",NA,NA,"UNICEF","m1291997088","s0269166877","2019-03-01",10284,"LCRP-2019-R-Youth & Adolescents"
"2019-03-31","OUTPUT 4.2: Increased access of Lebanese and Non-Lebanese youth (15-24 years) to technical and vocational training and innovative skills building programmes for improved professional readiness and employability",NA,"YBLN","# of male and female adolescents and youth (14+) who are supported for regulated NFE under the Youth BLN programme","i1571172098","Regulated BLN Trans & Equip","4.2.d_Regular BLN transportation & equipment_SYR_Female_6-14: # of male and female adolescents and youth (14+) who are supported for regulated NFE under the Youth BLN programme","Adol/Youth","0","tarane","37042","Miniyeh-Danniyeh","LBN55","Nord","4","LBN55086",34.40654,36.02962,"LOC: Tarane","SAFADI","p0000014516","SAFADI",NA,NA,"UNICEF","m1291997088","s0269166877","2019-03-01",10284,"LCRP-2019-R-Youth & Adolescents"
"2019-03-31","OUTPUT 4.2: Increased access of Lebanese and Non-Lebanese youth (15-24 years) to technical and vocational training and innovative skills building programmes for improved professional readiness and employability",NA,"YBLN","# of male and female adolescents and youth (14+) who are supported for regulated NFE under the Youth BLN programme","i1233096152","Regulated BLN Trans & Equip","4.2.d_Regular BLN transportation & equipment_LEB_Male_6-14: # of male and female adolescents and youth (14+) who are supported for regulated NFE under the Youth BLN programme","Adol/Youth","0","tarane","37042","Miniyeh-Danniyeh","LBN55","Nord","4","LBN55086",34.40654,36.02962,"LOC: Tarane","SAFADI","p0000014516","SAFADI",NA,NA,"UNICEF","m1291997088","s0269166877","2019-03-01",10284,"LCRP-2019-R-Youth & Adolescents"
"2019-03-31","OUTPUT 4.2: Increased access of Lebanese and Non-Lebanese youth (15-24 years) to technical and vocational training and innovative skills building programmes for improved professional readiness and employability",NA,"YBLN","# of male and female adolescents and youth (14+) who are supported for regulated NFE under the Youth BLN programme","i0334145681","Regular BLN Registration Fees","4.2.d_Regular BLN registration fee_OTH_Female_15-18: # of male and female adolescents and youth (14+) who are supported for regulated NFE under the Youth BLN programme","Adol/Youth","0","tarane","37042","Miniyeh-Danniyeh","LBN55","Nord","4","LBN55086",34.40654,36.02962,"LOC: Tarane","SAFADI","p0000014516","SAFADI",NA,NA,"UNICEF","m1291997088","s0269166877","2019-03-01",10284,"LCRP-2019-R-Youth & Adolescents"
"2019-03-31","OUTPUT 4.2: Increased access of Lebanese and Non-Lebanese youth (15-24 years) to technical and vocational training and innovative skills building programmes for improved professional readiness and employability",NA,"Employment Support Service","# of youth supported with employment support services","i1637456161",NA,"INDICATOR 4.2.G: # OF YOUTH SUPPORTED WITH EMPLOYMENT SUPPORT SERVICES","Adol/Youth","0","tarane","37042","Miniyeh-Danniyeh","LBN55","Nord","4","LBN55086",34.40654,36.02962,"LOC: Tarane","SAFADI","p0000014516","SAFADI",NA,NA,"UNICEF","m1291997088","s0269166877","2019-03-01",10284,"LCRP-2019-R-Youth & Adolescents"
"2019-03-31","OUTPUT 4.2: Increased access of Lebanese and Non-Lebanese youth (15-24 years) to technical and vocational training and innovative skills building programmes for improved professional readiness and employability",NA,"YBLN","# of male and female adolescents and youth (14+) who are supported for regulated NFE under the Youth BLN programme","i0437526790","Regulated BLN Trans & Equip","4.2.d_Regular BLN transportation & equipment_OTH_Female_6-14: # of male and female adolescents and youth (14+) who are supported for regulated NFE under the Youth BLN programme","Adol/Youth","0","tarane","37042","Miniyeh-Danniyeh","LBN55","Nord","4","LBN55086",34.40654,36.02962,"LOC: Tarane","SAFADI","p0000014516","SAFADI",NA,NA,"UNICEF","m1291997088","s0269166877","2019-03-01",10284,"LCRP-2019-R-Youth & Adolescents"
"2019-03-31","OUTPUT 4.2: Increased access of Lebanese and Non-Lebanese youth (15-24 years) to technical and vocational training and innovative skills building programmes for improved professional readiness and employability",NA,"YBLN","# of male and female adolescents and youth (14+) who are supported for regulated NFE under the Youth BLN programme","i1875069920","Regular BLN Registration Fees","4.2.d_Regular BLN registration fee_SYR_Female_6-14: # of male and female adolescents and youth (14+) who are supported for regulated NFE under the Youth BLN programme","Adol/Youth","0","tarane","37042","Miniyeh-Danniyeh","LBN55","Nord","4","LBN55086",34.40654,36.02962,"LOC: Tarane","SAFADI","p0000014516","SAFADI",NA,NA,"UNICEF","m1291997088","s0269166877","2019-03-01",10284,"LCRP-2019-R-Youth & Adolescents"
"2019-03-31","OUTPUT 4.2: Increased access of Lebanese and Non-Lebanese youth (15-24 years) to technical and vocational training and innovative skills building programmes for improved professional readiness and employability",NA,"YBLN","# of male and female adolescents and youth (14+) who are supported for regulated NFE under the Youth BLN programme","i1005022584","Regular BLN Registration Fees","4.2.d_Regular BLN registration fee_SYR_Male_19-25: # of male and female adolescents and youth (14+) who are supported for regulated NFE under the Youth BLN programme","Adol/Youth","0","tarane","37042","Miniyeh-Danniyeh","LBN55","Nord","4","LBN55086",34.40654,36.02962,"LOC: Tarane","SAFADI","p0000014516","SAFADI",NA,NA,"UNICEF","m1291997088","s0269166877","2019-03-01",10284,"LCRP-2019-R-Youth & Adolescents"
"2019-03-31","OUTPUT 4.2: Increased access of Lebanese and Non-Lebanese youth (15-24 years) to technical and vocational training and innovative skills building programmes for improved professional readiness and employability",NA,"YBLN","# of male and female adolescents and youth (14+) who are supported for regulated NFE under the Youth BLN programme","i0426412730","Regular BLN Registration Fees","4.2.d_Regular BLN registration fee_LEB_Female_15-18: # of male and female adolescents and youth (14+) who are supported for regulated NFE under the Youth BLN programme","Adol/Youth","5","tarane","37042","Miniyeh-Danniyeh","LBN55","Nord","4","LBN55086",34.40654,36.02962,"LOC: Tarane","SAFADI","p0000014516","SAFADI",NA,NA,"UNICEF","m1291997088","s0269166877","2019-03-01",10284,"LCRP-2019-R-Youth & Adolescents"
"2019-03-31","OUTPUT 4.2: Increased access of Lebanese and Non-Lebanese youth (15-24 years) to technical and vocational training and innovative skills building programmes for improved professional readiness and employability",NA,"YBLN","# of male and female adolescents and youth (14+) who are supported for regulated NFE under the Youth BLN programme","i0004517243","Regular BLN Registration Fees","4.2.d_Regular BLN registration fee_PRS_Male_6-14: # of male and female adolescents and youth (14+) who are supported for regulated NFE under the Youth BLN programme","Adol/Youth","0","tarane","37042","Miniyeh-Danniyeh","LBN55","Nord","4","LBN55086",34.40654,36.02962,"LOC: Tarane","SAFADI","p0000014516","SAFADI",NA,NA,"UNICEF","m1291997088","s0269166877","2019-03-01",10284,"LCRP-2019-R-Youth & Adolescents"
